Country Code	Country Name	Region	Income Group	Gender	Year	Life Expectancy
MYS	Malaysia	East Asia & Pacific	Upper middle income	Female	2003	75.487
NAC	North America			Female	2003	79.964631575
NAM	Namibia	Sub-Saharan Africa	Upper middle income	Female	2003	55.651
NCL	New Caledonia	East Asia & Pacific	High income	Female	2003	78.6
NER	Niger	Sub-Saharan Africa	Low income	Female	2003	52.369
NGA	Nigeria	Sub-Saharan Africa	Lower middle income	Female	2003	48.069
NIC	Nicaragua	Latin America & Caribbean	Lower middle income	Female	2003	74.028
NLD	Netherlands	Europe & Central Asia	High income	Female	2003	80.9
NOR	Norway	Europe & Central Asia	High income	Female	2003	81.9
NPL	Nepal	South Asia	Low income	Female	2003	65.541
NRU	Nauru	East Asia & Pacific	Upper middle income	Female	2003	
NZL	New Zealand	East Asia & Pacific	High income	Female	2003	81.4
OED	OECD members			Female	2003	80.686535924
OMN	Oman	Middle East & North Africa	High income	Female	2003	75.789
OSS	Other small states			Female	2003	62.416668679
PAK	Pakistan	South Asia	Lower middle income	Female	2003	64.337
PAN	Panama	Latin America & Caribbean	Upper middle income	Female	2003	78.352
PER	Peru	Latin America & Caribbean	Upper middle income	Female	2003	74.507
PHL	Philippines	East Asia & Pacific	Lower middle income	Female	2003	70.836
PLW	Palau	East Asia & Pacific	High income	Female	2003	
PNG	Papua New Guinea	East Asia & Pacific	Lower middle income	Female	2003	65.255
POL	Poland	Europe & Central Asia	High income	Female	2003	78.9
PRE	Pre-demographic dividend			Female	2003	53.572548977
PRI	Puerto Rico	Latin America & Caribbean	High income	Female	2003	82.22
PRK	Korea, Dem. People’s Rep.	East Asia & Pacific	Low income	Female	2003	71.038
PRT	Portugal	Europe & Central Asia	High income	Female	2003	80.6
PRY	Paraguay	Latin America & Caribbean	Upper middle income	Female	2003	73.01
PSE	West Bank and Gaza	Middle East & North Africa	Lower middle income	Female	2003	73.028
PSS	Pacific island small states			Female	2003	69.878664865
PST	Post-demographic dividend			Female	2003	81.021840594
PYF	French Polynesia	East Asia & Pacific	High income	Female	2003	76.238
QAT	Qatar	Middle East & North Africa	High income	Female	2003	78.136
ROU	Romania	Europe & Central Asia	Upper middle income	Female	2003	75.1
RUS	Russian Federation	Europe & Central Asia	Upper middle income	Female	2003	71.86
RWA	Rwanda	Sub-Saharan Africa	Low income	Female	2003	53.194
SAS	South Asia			Female	2003	64.967322228
SAU	Saudi Arabia	Middle East & North Africa	High income	Female	2003	74.65
SDN	Sudan	Sub-Saharan Africa	Lower middle income	Female	2003	61.48
SEN	Senegal	Sub-Saharan Africa	Low income	Female	2003	60.775
SGP	Singapore	East Asia & Pacific	High income	Female	2003	81.6
SLB	Solomon Islands	East Asia & Pacific	Lower middle income	Female	2003	66.269
SLE	Sierra Leone	Sub-Saharan Africa	Low income	Female	2003	42.841
SLV	El Salvador	Latin America & Caribbean	Lower middle income	Female	2003	74.25
SMR	San Marino	Europe & Central Asia	High income	Female	2003	84.6
SOM	Somalia	Sub-Saharan Africa	Low income	Female	2003	53.372
SRB	Serbia	Europe & Central Asia	Upper middle income	Female	2003	75.1
SSA	Sub-Saharan Africa (excluding high income)			Female	2003	53.200832025
SSD	South Sudan	Sub-Saharan Africa	Low income	Female	2003	51.525
SSF	Sub-Saharan Africa			Female	2003	53.20344983
SST	Small states			Female	2003	65.332380305
STP	Sao Tome and Principe	Sub-Saharan Africa	Lower middle income	Female	2003	65.829
SUR	Suriname	Latin America & Caribbean	Upper middle income	Female	2003	71.873
SVK	Slovak Republic	Europe & Central Asia	High income	Female	2003	77.6
SVN	Slovenia	Europe & Central Asia	High income	Female	2003	80.7
SWE	Sweden	Europe & Central Asia	High income	Female	2003	82.4
SWZ	Swaziland	Sub-Saharan Africa	Lower middle income	Female	2003	47.624
SXM	Sint Maarten (Dutch part)	Latin America & Caribbean	High income	Female	2003	
SYC	Seychelles	Sub-Saharan Africa	High income	Female	2003	76.1
SYR	Syrian Arab Republic	Middle East & North Africa	Lower middle income	Female	2003	76.196
TCA	Turks and Caicos Islands	Latin America & Caribbean	High income	Female	2003	
TCD	Chad	Sub-Saharan Africa	Low income	Female	2003	48.577
TEA	East Asia & Pacific (IDA & IBRD countries)			Female	2003	73.67543909
TEC	Europe & Central Asia (IDA & IBRD countries)			Female	2003	73.662273433
TGO	Togo	Sub-Saharan Africa	Low income	Female	2003	54.722
THA	Thailand	East Asia & Pacific	Upper middle income	Female	2003	75.067
TJK	Tajikistan	Europe & Central Asia	Lower middle income	Female	2003	69.893
TKM	Turkmenistan	Europe & Central Asia	Upper middle income	Female	2003	68.365
TLA	Latin America & the Caribbean (IDA & IBRD countries)			Female	2003	75.625871057
TLS	Timor-Leste	East Asia & Pacific	Lower middle income	Female	2003	63.64
TMN	Middle East & North Africa (IDA & IBRD countries)			Female	2003	71.910682074
TON	Tonga	East Asia & Pacific	Upper middle income	Female	2003	73.635
TSA	South Asia (IDA & IBRD)			Female	2003	64.967322228
TSS	Sub-Saharan Africa (IDA & IBRD countries)			Female	2003	53.20344983
TTO	Trinidad and Tobago	Latin America & Caribbean	High income	Female	2003	72.574
TUN	Tunisia	Middle East & North Africa	Lower middle income	Female	2003	76.416
TUR	Turkey	Europe & Central Asia	Upper middle income	Female	2003	75.157
TUV	Tuvalu	East Asia & Pacific	Upper middle income	Female	2003	
TZA	Tanzania	Sub-Saharan Africa	Low income	Female	2003	55.743
UGA	Uganda	Sub-Saharan Africa	Low income	Female	2003	52.409
UKR	Ukraine	Europe & Central Asia	Lower middle income	Female	2003	74.06
UMC	Upper middle income			Female	2003	74.361060651
URY	Uruguay	Latin America & Caribbean	High income	Female	2003	79.022
USA	United States	North America	High income	Female	2003	79.7
UZB	Uzbekistan	Europe & Central Asia	Lower middle income	Female	2003	71.106
VCT	St. Vincent and the Grenadines	Latin America & Caribbean	Upper middle income	Female	2003	73.321
VEN	Venezuela, RB	Latin America & Caribbean	Upper middle income	Female	2003	77.226
VGB	British Virgin Islands	Latin America & Caribbean	High income	Female	2003	
VIR	Virgin Islands (U.S.)	Latin America & Caribbean	High income	Female	2003	81.4
VNM	Vietnam	East Asia & Pacific	Lower middle income	Female	2003	78.811
VUT	Vanuatu	East Asia & Pacific	Lower middle income	Female	2003	70.512
WLD	World			Female	2003	70.704553917
WSM	Samoa	East Asia & Pacific	Upper middle income	Female	2003	73.744
XKX	Kosovo	Europe & Central Asia	Lower middle income	Female	2003	70.5
YEM	Yemen, Rep.	Middle East & North Africa	Lower middle income	Female	2003	62.609
ZAF	South Africa	Sub-Saharan Africa	Upper middle income	Female	2003	56.223
ZMB	Zambia	Sub-Saharan Africa	Lower middle income	Female	2003	48.917
ZWE	Zimbabwe	Sub-Saharan Africa	Low income	Female	2003	45.511
ABW	Aruba	Latin America & Caribbean	High income	Total	2003	73.958829268
AFG	Afghanistan	South Asia	Low income	Total	2003	57.265878049
AGO	Angola	Sub-Saharan Africa	Lower middle income	Total	2003	50.466121951
ALB	Albania	Europe & Central Asia	Upper middle income	Total	2003	74.934707317
AND	Andorra	Europe & Central Asia	High income	Total	2003	
ARB	Arab World			Total	2003	68.448209225
ARE	United Arab Emirates	Middle East & North Africa	High income	Total	2003	75.263829268
ARG	Argentina	Latin America & Caribbean	Upper middle income	Total	2003	74.341268293
ARM	Armenia	Europe & Central Asia	Lower middle income	Total	2003	72.12097561
ASM	American Samoa	East Asia & Pacific	Upper middle income	Total	2003	
ATG	Antigua and Barbuda	Latin America & Caribbean	High income	Total	2003	74.021780488
AUS	Australia	East Asia & Pacific	High income	Total	2003	80.23902439
AUT	Austria	Europe & Central Asia	High income	Total	2003	78.631707317
AZE	Azerbaijan	Europe & Central Asia	Upper middle income	Total	2003	67.712560976
BDI	Burundi	Sub-Saharan Africa	Low income	Total	2003	52.152219512
BEL	Belgium	Europe & Central Asia	High income	Total	2003	78.129268293
BEN	Benin	Sub-Saharan Africa	Low income	Total	2003	56.362097561
BFA	Burkina Faso	Sub-Saharan Africa	Low income	Total	2003	51.857268293
BGD	Bangladesh	South Asia	Lower middle income	Total	2003	66.967365854
BGR	Bulgaria	Europe & Central Asia	Upper middle income	Total	2003	72.065853659
BHR	Bahrain	Middle East & North Africa	High income	Total	2003	75.076902439
BHS	Bahamas, The	Latin America & Caribbean	High income	Total	2003	73.127292683
BIH	Bosnia and Herzegovina	Europe & Central Asia	Upper middle income	Total	2003	74.822365854
BLR	Belarus	Europe & Central Asia	Upper middle income	Total	2003	68.553658537
BLZ	Belize	Latin America & Caribbean	Upper middle income	Total	2003	68.697121951
BMU	Bermuda	North America	High income	Total	2003	78.334146341
BOL	Bolivia	Latin America & Caribbean	Lower middle income	Total	2003	62.39897561
BRA	Brazil	Latin America & Caribbean	Upper middle income	Total	2003	71.240439024
BRB	Barbados	Latin America & Caribbean	High income	Total	2003	73.707170732
BRN	Brunei Darussalam	East Asia & Pacific	High income	Total	2003	75.938878049
BTN	Bhutan	South Asia	Lower middle income	Total	2003	63.311292683
BWA	Botswana	Sub-Saharan Africa	Upper middle income	Total	2003	49.713560976
CAF	Central African Republic	Sub-Saharan Africa	Low income	Total	2003	43.805487805
CAN	Canada	North America	High income	Total	2003	79.83902439
CEB	Central Europe and the Baltics			Total	2003	73.383828685
CHE	Switzerland	Europe & Central Asia	High income	Total	2003	80.536585366
CHI	Channel Islands	Europe & Central Asia	High income	Total	2003	78.333170732
CHL	Chile	Latin America & Caribbean	High income	Total	2003	77.307682927
CHN	China	East Asia & Pacific	Upper middle income	Total	2003	73.287731707
CIV	Cote d'Ivoire	Sub-Saharan Africa	Lower middle income	Total	2003	46.894243902
CMR	Cameroon	Sub-Saharan Africa	Lower middle income	Total	2003	51.644097561
COD	Congo, Dem. Rep.	Sub-Saharan Africa	Low income	Total	2003	52.106780488
COG	Congo, Rep.	Sub-Saharan Africa	Lower middle income	Total	2003	52.682170732
COL	Colombia	Latin America & Caribbean	Upper middle income	Total	2003	71.776902439
COM	Comoros	Sub-Saharan Africa	Low income	Total	2003	59.720804878
CPV	Cabo Verde	Sub-Saharan Africa	Lower middle income	Total	2003	71.107926829
CRI	Costa Rica	Latin America & Caribbean	Upper middle income	Total	2003	77.840463415
CSS	Caribbean small states			Total	2003	70.690968691
CUB	Cuba	Latin America & Caribbean	Upper middle income	Total	2003	77.36395122
CUW	Curacao	Latin America & Caribbean	High income	Total	2003	
CYM	Cayman Islands	Latin America & Caribbean	High income	Total	2003	
CYP	Cyprus	Europe & Central Asia	High income	Total	2003	78.345341463
CZE	Czech Republic	Europe & Central Asia	High income	Total	2003	75.170731707
DEU	Germany	Europe & Central Asia	High income	Total	2003	78.380487805
DJI	Djibouti	Middle East & North Africa	Lower middle income	Total	2003	57.411219512
DMA	Dominica	Latin America & Caribbean	Upper middle income	Total	2003	
DNK	Denmark	Europe & Central Asia	High income	Total	2003	77.143902439
DOM	Dominican Republic	Latin America & Caribbean	Upper middle income	Total	2003	71.266829268
DZA	Algeria	Middle East & North Africa	Upper middle income	Total	2003	71.774317073
EAP	East Asia & Pacific (excluding high income)			Total	2003	71.701334768
EAR	Early-demographic dividend			Total	2003	65.448672601
EAS	East Asia & Pacific			Total	2003	72.647140628
ECA	Europe & Central Asia (excluding high income)			Total	2003	68.047722313
ECS	Europe & Central Asia			Total	2003	73.539521988
ECU	Ecuador	Latin America & Caribbean	Upper middle income	Total	2003	73.727804878
EGY	Egypt, Arab Rep.	Middle East & North Africa	Lower middle income	Total	2003	69.104073171
EMU	Euro area			Total	2003	78.707058587
ERI	Eritrea	Sub-Saharan Africa	Low income	Total	2003	57.184780488
ESP	Spain	Europe & Central Asia	High income	Total	2003	79.619512195
EST	Estonia	Europe & Central Asia	High income	Total	2003	71.317073171
ETH	Ethiopia	Sub-Saharan Africa	Low income	Total	2003	54.199634146
EUU	European Union			Total	2003	77.693451826
FCS	Fragile and conflict affected situations			Total	2003	57.272425307
FIN	Finland	Europe & Central Asia	High income	Total	2003	78.368292683
FJI	Fiji	East Asia & Pacific	Upper middle income	Total	2003	68.143146341
FRA	France	Europe & Central Asia	High income	Total	2003	79.114634146
FRO	Faroe Islands	Europe & Central Asia	High income	Total	2003	78.943902439
FSM	Micronesia, Fed. Sts.	East Asia & Pacific	Lower middle income	Total	2003	67.642317073
GAB	Gabon	Sub-Saharan Africa	Upper middle income	Total	2003	59.217853659
GBR	United Kingdom	Europe & Central Asia	High income	Total	2003	78.446341463
GEO	Georgia	Europe & Central Asia	Lower middle income	Total	2003	72.369512195
GHA	Ghana	Sub-Saharan Africa	Lower middle income	Total	2003	57.750146341
GIB	Gibraltar	Europe & Central Asia	High income	Total	2003	
GIN	Guinea	Sub-Saharan Africa	Low income	Total	2003	51.850463415
GMB	Gambia, The	Sub-Saharan Africa	Low income	Total	2003	57.178634146
GNB	Guinea-Bissau	Sub-Saharan Africa	Low income	Total	2003	52.812170732
GNQ	Equatorial Guinea	Sub-Saharan Africa	Upper middle income	Total	2003	53.723707317
GRC	Greece	Europe & Central Asia	High income	Total	2003	78.841463415
GRD	Grenada	Latin America & Caribbean	Upper middle income	Total	2003	70.91602439
GRL	Greenland	Europe & Central Asia	High income	Total	2003	68.435365854
GTM	Guatemala	Latin America & Caribbean	Lower middle income	Total	2003	68.991097561
GUM	Guam	East Asia & Pacific	High income	Total	2003	76.125121951
GUY	Guyana	Latin America & Caribbean	Upper middle income	Total	2003	65.325073171
HIC	High income			Total	2003	78.179797704
HKG	Hong Kong SAR, China	East Asia & Pacific	High income	Total	2003	81.329268293
HND	Honduras	Latin America & Caribbean	Lower middle income	Total	2003	71.10295122
HPC	Heavily indebted poor countries (HIPC)			Total	2003	53.90680985
HRV	Croatia	Europe & Central Asia	Upper middle income	Total	2003	74.613902439
HTI	Haiti	Latin America & Caribbean	Low income	Total	2003	58.495243902
HUN	Hungary	Europe & Central Asia	High income	Total	2003	72.3
IBD	IBRD only			Total	2003	69.181603531
IBT	IDA & IBRD total			Total	2003	66.587883591
IDA	IDA total			Total	2003	57.434496494
IDB	IDA blend			Total	2003	56.110985543
IDN	Indonesia	East Asia & Pacific	Lower middle income	Total	2003	66.788804878
IDX	IDA only			Total	2003	58.088491796
IMN	Isle of Man	Europe & Central Asia	High income	Total	2003	
IND	India	South Asia	Lower middle income	Total	2003	63.76497561
INX	Not classified	South Asia	Lower middle income	Total	2003	
IRL	Ireland	Europe & Central Asia	High income	Total	2003	78.13902439
IRN	Iran, Islamic Rep.	Middle East & North Africa	Upper middle income	Total	2003	71.253853659
IRQ	Iraq	Middle East & North Africa	Upper middle income	Total	2003	68.757317073
ISL	Iceland	Europe & Central Asia	High income	Total	2003	80.963414634
ISR	Israel	Middle East & North Africa	High income	Total	2003	79.648780488
ITA	Italy	Europe & Central Asia	High income	Total	2003	79.982926829
JAM	Jamaica	Latin America & Caribbean	Upper middle income	Total	2003	72.902926829
JOR	Jordan	Middle East & North Africa	Lower middle income	Total	2003	72.304609756
JPN	Japan	East Asia & Pacific	High income	Total	2003	81.76
KAZ	Kazakhstan	Europe & Central Asia	Upper middle income	Total	2003	65.865853659
KEN	Kenya	Sub-Saharan Africa	Lower middle income	Total	2003	53.384512195
KGZ	Kyrgyz Republic	Europe & Central Asia	Lower middle income	Total	2003	68.256097561
KHM	Cambodia	East Asia & Pacific	Lower middle income	Total	2003	61.137585366
KIR	Kiribati	East Asia & Pacific	Lower middle income	Total	2003	64.530731707
KNA	St. Kitts and Nevis	Latin America & Caribbean	High income	Total	2003	
KOR	Korea, Rep.	East Asia & Pacific	High income	Total	2003	77.250243902
KWT	Kuwait	Middle East & North Africa	High income	Total	2003	73.529756098
LAC	Latin America & Caribbean (excluding high income)			Total	2003	72.195223602
LAO	Lao PDR	East Asia & Pacific	Lower middle income	Total	2003	60.60202439
LBN	Lebanon	Middle East & North Africa	Upper middle income	Total	2003	75.899219512
LBR	Liberia	Sub-Saharan Africa	Low income	Total	2003	53.305097561
LBY	Libya	Middle East & North Africa	Upper middle income	Total	2003	71.074853659
LCA	St. Lucia	Latin America & Caribbean	Upper middle income	Total	2003	72.253756098
LCN	Latin America & Caribbean			Total	2003	72.398444835
LDC	Least developed countries: UN classification			Total	2003	57.382565491
LIC	Low income			Total	2003	54.137904083
LIE	Liechtenstein	Europe & Central Asia	High income	Total	2003	79.96097561
LKA	Sri Lanka	South Asia	Lower middle income	Total	2003	73.189317073
LMC	Lower middle income			Total	2003	63.750376362
LMY	Low & middle income			Total	2003	66.520403204
LSO	Lesotho	Sub-Saharan Africa	Lower middle income	Total	2003	45.895585366
LTE	Late-demographic dividend			Total	2003	72.314120493
LTU	Lithuania	Europe & Central Asia	High income	Total	2003	72.06097561
LUX	Luxembourg	Europe & Central Asia	High income	Total	2003	77.726829268
LVA	Latvia	Europe & Central Asia	High income	Total	2003	71.265853659
MAC	Macao SAR, China	East Asia & Pacific	High income	Total	2003	80.951756098
MAF	St. Martin (French part)	Latin America & Caribbean	High income	Total	2003	77.570731707
MAR	Morocco	Middle East & North Africa	Lower middle income	Total	2003	70.229731707
MCO	Monaco	Europe & Central Asia	High income	Total	2003	
MDA	Moldova	Europe & Central Asia	Lower middle income	Total	2003	67.406560976
MDG	Madagascar	Sub-Saharan Africa	Low income	Total	2003	60.235512195
MDV	Maldives	South Asia	Upper middle income	Total	2003	72.888219512
MEA	Middle East & North Africa			Total	2003	70.613120065
MEX	Mexico	Latin America & Caribbean	Upper middle income	Total	2003	74.937512195
MHL	Marshall Islands	East Asia & Pacific	Upper middle income	Total	2003	
MIC	Middle income			Total	2003	67.711804148
